img1,img2,same
../../data/train_2/21596.jpg,../../data/train_1/100179.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22726.jpg,../../data/train_2/2528.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18585.jpg,../../data/train_2/24292.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100590.jpg,../../data/train_1/13699.jpg,1
../../data/train_1/10589.jpg,../../data/train_2/29871.jpg,1
../../data/train_1/13681.jpg,../../data/train_1/103210.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19009.jpg,../../data/train_2/27964.jpg,1
../../data/train_1/15049.jpg,../../data/train_1/11115.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24123.jpg,../../data/train_2/28706.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/2432.jpg,../../data/train_1/18892.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18279.jpg,../../data/train_1/17925.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/27760.jpg,../../data/train_1/18770.jpg,1
../../data/train_1/1892.jpg,../../data/train_1/19695.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100404.jpg,../../data/train_2/25846.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20417.jpg,../../data/train_1/1241.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18283.jpg,../../data/train_2/28066.jpg,1
../../data/train_2/20882.jpg,../../data/train_1/13411.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20061.jpg,../../data/train_2/21662.jpg,1
../../data/train_1/19545.jpg,../../data/train_1/12014.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/15535.jpg,../../data/train_2/22317.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13521.jpg,../../data/train_1/101715.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1574.jpg,../../data/train_1/11557.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100989.jpg,../../data/train_1/100718.jpg,1
../../data/train_1/12958.jpg,../../data/train_2/28378.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100034.jpg,../../data/train_1/102051.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22911.jpg,../../data/train_1/10766.jpg,1
../../data/train_2/23900.jpg,../../data/train_2/28255.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29855.jpg,../../data/train_2/21942.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/11636.jpg,../../data/train_1/16612.jpg,1
../../data/train_1/11900.jpg,../../data/train_1/101530.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/101933.jpg,../../data/train_1/100977.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28084.jpg,../../data/train_1/101488.jpg,1
../../data/train_1/18366.jpg,../../data/train_2/24659.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13510.jpg,../../data/train_2/28532.jpg,1
../../data/train_1/13833.jpg,../../data/train_1/15234.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20742.jpg,../../data/train_1/15010.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/26327.jpg,../../data/train_2/27772.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19918.jpg,../../data/train_1/100859.jpg,1
../../data/train_1/13981.jpg,../../data/train_1/19449.jpg,1
../../data/train_1/19849.jpg,../../data/train_2/2714.jpg,1
../../data/train_2/23031.jpg,../../data/train_2/28102.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13981.jpg,../../data/train_1/19449.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/14662.jpg,../../data/train_1/101556.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22532.jpg,../../data/train_1/1362.jpg,1
../../data/train_2/20619.jpg,../../data/train_1/10328.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21746.jpg,../../data/train_2/23232.jpg,1
../../data/train_1/1892.jpg,../../data/train_1/19695.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13974.jpg,../../data/train_1/12159.jpg,1
../../data/train_1/15097.jpg,../../data/train_2/20655.jpg,1
../../data/train_1/18017.jpg,../../data/train_1/19539.jpg,1
../../data/train_2/28783.jpg,../../data/train_1/10583.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/102468.jpg,../../data/train_1/19151.jpg,1
../../data/train_2/21440.jpg,../../data/train_1/19051.jpg,1
../../data/train_1/13288.jpg,../../data/train_1/17397.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/101441.jpg,../../data/train_2/20391.jpg,1
../../data/train_2/22636.jpg,../../data/train_2/239.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13288.jpg,../../data/train_1/17397.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17393.jpg,../../data/train_1/17601.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/14015.jpg,../../data/train_1/100081.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/26327.jpg,../../data/train_2/27772.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22806.jpg,../../data/train_1/102797.jpg,1
../../data/train_1/17343.jpg,../../data/train_1/10397.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24212.jpg,../../data/train_1/13284.jpg,1
../../data/train_2/24104.jpg,../../data/train_1/101836.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/26269.jpg,../../data/train_1/15171.jpg,1
../../data/train_2/20587.jpg,../../data/train_2/28842.jpg,1
../../data/train_2/23530.jpg,../../data/train_2/20156.jpg,1
../../data/train_1/10509.jpg,../../data/train_1/11086.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13981.jpg,../../data/train_1/19449.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29911.jpg,../../data/train_1/17710.jpg,1
../../data/train_2/27634.jpg,../../data/train_2/24071.jpg,1
../../data/train_1/1247.jpg,../../data/train_1/101108.jpg,1
../../data/train_1/11220.jpg,../../data/train_1/18148.jpg,1
../../data/train_1/13223.jpg,../../data/train_1/16707.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/2935.jpg,../../data/train_1/102295.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18715.jpg,../../data/train_1/10556.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/25051.jpg,../../data/train_2/21708.jpg,1
../../data/train_1/17663.jpg,../../data/train_2/26090.jpg,1
../../data/train_1/101021.jpg,../../data/train_1/10768.jpg,1
../../data/train_2/21648.jpg,../../data/train_2/21792.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/15388.jpg,../../data/train_1/12845.jpg,1
../../data/train_2/28524.jpg,../../data/train_2/21012.jpg,1
../../data/train_1/17579.jpg,../../data/train_2/26630.jpg,1
../../data/train_1/10913.jpg,../../data/train_2/20746.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29301.jpg,../../data/train_2/20803.jpg,1
../../data/train_1/18451.jpg,../../data/train_2/28190.jpg,1
../../data/train_1/15883.jpg,../../data/train_2/21038.jpg,1
../../data/train_1/13132.jpg,../../data/train_1/102885.jpg,1
../../data/train_2/24056.jpg,../../data/train_1/1738.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13745.jpg,../../data/train_1/19156.jpg,1
../../data/train_1/12264.jpg,../../data/train_1/12953.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24458.jpg,../../data/train_2/29834.jpg,1
../../data/train_2/23937.jpg,../../data/train_1/102175.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1109.jpg,../../data/train_1/103163.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24091.jpg,../../data/train_1/11631.jpg,1
../../data/train_1/18305.jpg,../../data/train_2/23011.jpg,1
../../data/train_1/13550.jpg,../../data/train_2/28855.jpg,1
../../data/train_1/10651.jpg,../../data/train_2/26550.jpg,1
../../data/train_2/25101.jpg,../../data/train_2/28753.jpg,1
../../data/train_1/12175.jpg,../../data/train_1/17137.jpg,1
../../data/train_1/13093.jpg,../../data/train_1/15930.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23878.jpg,../../data/train_2/20259.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/11721.jpg,../../data/train_1/12791.jpg,1
../../data/train_2/26557.jpg,../../data/train_2/24272.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/15019.jpg,../../data/train_1/100820.jpg,1
../../data/train_2/20543.jpg,../../data/train_1/19465.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/26269.jpg,../../data/train_1/15171.jpg,1
../../data/train_2/27595.jpg,../../data/train_2/28986.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17240.jpg,../../data/train_1/15318.jpg,1
../../data/train_1/18656.jpg,../../data/train_2/29278.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19195.jpg,../../data/train_1/103217.jpg,1
../../data/train_2/29910.jpg,../../data/train_1/11294.jpg,1
../../data/train_1/102901.jpg,../../data/train_2/21881.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22364.jpg,../../data/train_1/13421.jpg,1
../../data/train_1/103167.jpg,../../data/train_2/2336.jpg,1
../../data/train_2/29269.jpg,../../data/train_1/18545.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21423.jpg,../../data/train_1/12556.jpg,1
../../data/train_2/22110.jpg,../../data/train_2/21299.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22242.jpg,../../data/train_1/100850.jpg,1
../../data/train_1/18620.jpg,../../data/train_2/24677.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18064.jpg,../../data/train_1/19514.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23317.jpg,../../data/train_1/16552.jpg,1
../../data/train_1/103178.jpg,../../data/train_1/101776.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20545.jpg,../../data/train_2/26956.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/11721.jpg,../../data/train_1/12791.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/12538.jpg,../../data/train_2/25969.jpg,1
../../data/train_2/21056.jpg,../../data/train_1/13239.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29417.jpg,../../data/train_2/22968.jpg,1
../../data/train_2/262.jpg,../../data/train_2/24640.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18099.jpg,../../data/train_2/27399.jpg,1
../../data/train_1/17055.jpg,../../data/train_2/22062.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13922.jpg,../../data/train_1/12711.jpg,1
../../data/train_2/27658.jpg,../../data/train_1/17714.jpg,1
../../data/train_2/24490.jpg,../../data/train_2/2047.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/101200.jpg,../../data/train_2/28420.jpg,1
../../data/train_1/102596.jpg,../../data/train_2/28544.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18564.jpg,../../data/train_2/26367.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/2612.jpg,../../data/train_1/18112.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/26795.jpg,../../data/train_2/23100.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100470.jpg,../../data/train_2/25382.jpg,1
../../data/train_1/100598.jpg,../../data/train_1/16475.jpg,1
../../data/train_2/27444.jpg,../../data/train_2/21279.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28857.jpg,../../data/train_1/101400.jpg,1
../../data/train_2/20889.jpg,../../data/train_1/16767.jpg,1
../../data/train_1/10424.jpg,../../data/train_1/18097.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/15272.jpg,../../data/train_2/26068.jpg,1
../../data/train_1/1477.jpg,../../data/train_2/2476.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18281.jpg,../../data/train_2/25099.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/18305.jpg,../../data/train_2/23011.jpg,1
../../data/train_1/18788.jpg,../../data/train_1/13725.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28760.jpg,../../data/train_1/15672.jpg,1
../../data/train_2/27014.jpg,../../data/train_2/2464.jpg,1
../../data/train_2/22548.jpg,../../data/train_2/2395.jpg,1
../../data/train_2/25710.jpg,../../data/train_1/1288.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/102531.jpg,../../data/train_2/21534.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17171.jpg,../../data/train_1/17993.jpg,1
../../data/train_1/17189.jpg,../../data/train_2/22886.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/26983.jpg,../../data/train_1/12511.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/2057.jpg,../../data/train_2/27246.jpg,1
../../data/train_1/100798.jpg,../../data/train_2/26133.jpg,1
../../data/train_1/13189.jpg,../../data/train_2/20116.jpg,1
../../data/train_1/102429.jpg,../../data/train_1/15976.jpg,1
../../data/train_2/21527.jpg,../../data/train_2/23834.jpg,1
../../data/train_2/26069.jpg,../../data/train_2/26952.jpg,1
../../data/train_1/141.jpg,../../data/train_1/10361.jpg,1
../../data/train_2/20451.jpg,../../data/train_1/10477.jpg,1
../../data/train_2/2759.jpg,../../data/train_1/100361.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/17189.jpg,../../data/train_2/22886.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19645.jpg,../../data/train_2/23255.jpg,1
../../data/train_2/26507.jpg,../../data/train_2/28394.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/11997.jpg,../../data/train_1/100173.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19050.jpg,../../data/train_1/12558.jpg,1
../../data/train_2/26983.jpg,../../data/train_1/12511.jpg,1
../../data/train_2/21274.jpg,../../data/train_1/18797.jpg,1
../../data/train_1/100567.jpg,../../data/train_2/29583.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21318.jpg,../../data/train_2/29503.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28714.jpg,../../data/train_1/18507.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/2236.jpg,../../data/train_1/18528.jpg,1
../../data/train_2/25160.jpg,../../data/train_2/23297.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1237.jpg,../../data/train_2/29299.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1953.jpg,../../data/train_2/21053.jpg,1
../../data/train_1/10252.jpg,../../data/train_2/20382.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/19818.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/20377.jpg,../../data/train_2/2871.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/22893.jpg,../../data/train_1/11133.jpg,1
../../data/train_1/12000.jpg,../../data/train_1/102926.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/21072.jpg,../../data/train_1/15039.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/12465.jpg,../../data/train_1/10432.jpg,1
../../data/train_2/26685.jpg,../../data/train_2/24650.jpg,1
../../data/train_2/2449.jpg,../../data/train_1/13967.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23310.jpg,../../data/train_2/26750.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/11917.jpg,../../data/train_1/101475.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/13159.jpg,../../data/train_1/14234.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/16680.jpg,../../data/train_1/14407.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100216.jpg,../../data/train_2/20132.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1153.jpg,../../data/train_1/16016.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/27444.jpg,../../data/train_2/21279.jpg,1
../../data/train_1/10637.jpg,../../data/train_2/21794.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/14963.jpg,../../data/train_1/100738.jpg,1
../../data/train_1/103028.jpg,../../data/train_1/1220.jpg,1
../../data/train_2/28133.jpg,../../data/train_1/12450.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/29301.jpg,../../data/train_2/20803.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/1423.jpg,../../data/train_1/10051.jpg,1
../../data/train_2/2236.jpg,../../data/train_1/18528.jpg,1
../../data/train_2/28961.jpg,../../data/train_2/22777.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19119.jpg,../../data/train_1/17825.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/27437.jpg,../../data/train_2/26098.jpg,1
../../data/train_2/20742.jpg,../../data/train_1/15010.jpg,1
../../data/train_2/23543.jpg,../../data/train_1/14153.jpg,1
../../data/train_1/11564.jpg,../../data/train_1/13422.jpg,1
../../data/train_1/18.jpg,../../data/train_2/26108.jpg,1
../../data/train_2/21541.jpg,../../data/train_2/29724.jpg,1
../../data/train_1/17100.jpg,../../data/train_2/20180.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/24886.jpg,../../data/train_2/24959.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/101604.jpg,../../data/train_2/29644.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/28252.jpg,../../data/train_2/29597.jpg,1
../../data/train_2/29107.jpg,../../data/train_1/102995.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/19923.jpg,../../data/train_1/15963.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
../../data/train_1/100501.jpg,../../data/train_2/27571.jpg,1
../../data/train_2/23344.jpg,../../data/train_1/18281.jpg,0
